filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
../data/genres_original\reggae\reggae.00073.wav,30.00018140589569,0.44956988,0.0904235,0.19216162,0.0013097561,2152.9019278799587,658276.2878585968,2667.4425983468664,264560.2832784777,5073.059450224768,3345506.7134922068,0.05103162159222738,0.0008738100002173676,2.2363506e-06,0.026068512,-7.4927448e-06,0.004195436,172.265625,-105.91556,1975.5361,88.01672,754.3565,19.373737,486.34552,30.624731,246.47522,10.023094,212.37828,18.013233,103.34249,3.6694536,90.25689,8.916312,74.68766,5.8173366,70.36669,8.875632,74.9455,5.66506,53.622536,10.551831,37.351,5.903659,48.692074,6.102631,38.766888,7.048928,41.43208,5.0963635,34.06241,4.453688,34.135063,2.1766667,31.066355,1.3924336,34.240322,-1.268412,36.169346,reggae
../data/genres_original\reggae\reggae.00074.wav,30.00018140589569,0.45458713,0.09301759,0.19215399,0.0013117075,2148.49442922645,653520.692609456,2665.474788911582,263304.40054264554,5063.999850456787,3326092.3329443303,0.05099348052010828,0.0008772604662350302,6.4027853e-07,0.026070302,-1.160563e-05,0.004188287,172.265625,-105.895134,1975.1821,88.19101,749.3311,19.303364,484.07806,30.587206,247.54755,10.000639,214.4431,17.935596,104.050186,3.6842966,91.24736,8.918493,74.94464,5.8543944,70.548195,8.842855,75.449326,5.6089683,54.267124,10.507836,37.084076,5.9251924,48.934128,6.094801,38.71064,7.0562296,41.584076,5.076852,34.079987,4.4585123,34.649216,2.1627479,31.122988,1.4106364,34.59084,-1.2254568,36.46222,reggae
../data/genres_original\reggae\reggae.00075.wav,30.00018140589569,0.38971886,0.09072707,0.17089733,0.00663487,2481.5194522237502,433443.92713445134,2324.114186065556,182899.82303559387,4847.385486151392,2005939.8211009416,0.13501222024845322,0.003009969695321378,1.6261645e-05,0.018058937,0.00019132037,0.008176223,143.5546875,-63.820232,2767.479,88.242676,701.73267,-27.582493,572.9104,18.598444,258.01862,-3.5857682,410.95883,5.2034063,124.21333,0.98859817,117.8571,8.044875,124.39659,-4.4020996,88.836586,2.272666,74.04683,4.1477814,94.42628,-2.203778,56.74021,10.268399,70.867386,1.8742242,75.96214,6.2849793,74.185455,4.6945333,53.72764,-7.755518,50.994926,4.5976996,61.89255,-1.5859885,46.709015,0.628186,58.145187,reggae
../data/genres_original\reggae\reggae.00076.wav,30.00018140589569,0.4406299,0.09434175,0.21068963,0.006633016,2456.3701094702765,1479335.156443954,2559.8386037814166,313421.29627495236,5054.457294083527,5357642.643636439,0.08823842626160093,0.005826599170967664,-2.3141178e-05,0.030430667,-0.00036194,0.012782963,161.4990234375,-105.702126,9069.5,76.071304,1814.1152,19.506235,735.54614,36.742977,298.4908,3.7592547,238.532,11.673694,185.94777,0.07490071,122.04994,7.1031666,119.585365,7.6822886,139.05782,10.456472,125.93506,0.9806079,122.71761,-2.1891124,74.94371,-1.5151198,87.805786,2.6442409,69.660286,2.130348,64.66662,1.4316971,53.078476,3.8514442,50.923157,5.6856446,41.207027,-0.14512087,49.03569,-1.5354149,50.932007,reggae
../data/genres_original\reggae\reggae.00077.wav,30.00018140589569,0.39561212,0.090720914,0.116492204,0.0015195869,1778.172233591523,330058.9992351238,2174.2035345645522,151541.97413621168,3821.7855006525524,1442119.6788976595,0.06088825647718484,0.0013174748787773349,5.1139746e-06,0.008639936,-1.649162e-05,0.0022903348,143.5546875,-151.81317,2670.7568,105.13033,749.81256,-6.160918,497.0557,47.94136,197.00075,11.341761,230.8981,15.082948,99.80346,11.639795,112.69402,6.6186438,107.200066,6.823285,59.61995,2.3987532,57.48034,-1.034365,47.227383,-0.21745537,42.39344,-0.6371479,45.51084,-4.0295815,54.123016,-1.7171474,50.153076,-0.6607664,37.027424,-6.971738,55.795547,-2.4294896,28.644516,-1.1792668,27.49197,-3.8082366,35.7663,reggae
../data/genres_original\reggae\reggae.00078.wav,30.00018140589569,0.45281878,0.08290818,0.09431865,0.000981589,2316.9096279606247,1045834.6915441434,2334.847779997414,364878.6314301523,4680.049349260441,4159912.646935937,0.09374924473124517,0.0028019961877297763,-0.0019636722,0.005055598,-0.0026205343,0.0022928086,161.4990234375,-175.51059,6898.2944,78.04632,1631.3229,-2.5339332,1202.0471,52.855835,428.44397,15.844185,248.32724,24.74445,158.6424,5.298902,106.26299,8.6599865,119.87908,6.651282,88.53245,9.80003,109.72885,-3.353283,151.35414,4.116687,92.986626,2.3600361,78.6192,-3.351113,62.531372,0.7918248,61.311123,-0.26379833,58.95294,-6.3288126,50.315464,-6.457152,47.176937,-1.2543905,48.304405,-6.449903,64.97627,reggae
../data/genres_original\reggae\reggae.00079.wav,30.00018140589569,0.47634947,0.09107644,0.08061416,0.0026383603,3002.6481938382785,1086057.691997205,2214.1713261044288,102424.73742323498,5293.021203415024,1497827.7169365017,0.1863670968677494,0.012295008156186274,-2.827193e-07,0.0038447115,-6.4336506e-05,0.0036737067,151.99908088235293,-155.62473,4551.4897,57.045925,1924.5602,-35.298454,788.05505,33.2946,224.62334,-14.18707,157.33849,25.263502,242.88684,2.5250757,165.86667,4.2506313,69.34961,8.485698,81.484024,4.57216,53.683994,2.8271403,54.786514,2.5807753,71.325645,2.8258266,61.221603,3.6122472,29.721579,-2.8668766,31.860214,-7.4926376,31.190926,0.19845273,26.213106,-1.4506459,27.036842,-2.169953,24.781618,-0.06503921,21.579224,reggae
../data/genres_original\reggae\reggae.00080.wav,30.00018140589569,0.47689047,0.09386326,0.19564289,0.010611641,2539.081379106247,876180.2894722156,2644.4142912968027,166273.9083093935,5260.713071889501,2788435.105523787,0.09429756984725444,0.004990525687576464,-0.00015417453,0.02765202,-0.0010669327,0.008858779,99.38401442307692,-103.16384,5829.178,67.2257,850.62683,2.226533,719.33295,28.500446,285.35303,4.1723447,219.53828,11.872512,225.87964,14.247098,246.70538,14.287374,121.54201,3.257277,107.13899,15.844996,145.39442,8.035183,127.21075,4.4601827,51.482357,8.673222,58.716694,8.064099,53.472607,7.9784765,70.771416,5.014976,63.213917,3.729425,44.314583,-0.33167392,42.79377,-0.93590194,66.89265,-1.0804808,76.829124,reggae
../data/genres_original\reggae\reggae.00081.wav,30.00018140589569,0.47341308,0.09289486,0.17930187,0.009920103,2566.857509437963,980710.7423857411,2629.631143825934,217305.0350362695,5313.696742223753,3138855.9240418794,0.09938166147041763,0.005637127541157583,-0.00013635162,0.023608515,-0.0012324001,0.007621291,99.38401442307692,-115.755066,6232.869,67.079124,968.146,1.8834685,880.3861,29.096535,318.87393,4.006483,255.83382,12.040893,258.3198,14.014687,266.65802,14.933622,130.7653,2.3025777,113.616104,17.06946,167.40025,7.582193,125.72629,4.990229,54.753494,8.53706,61.38979,8.276883,56.079884,7.8961043,71.84844,5.8674073,64.095184,3.1157613,45.09632,0.052202005,42.99611,-1.540165,71.984665,-1.2690055,76.873184,reggae
../data/genres_original\reggae\reggae.00082.wav,30.00018140589569,0.47341308,0.09289486,0.17930187,0.009920103,2566.857509437963,980710.7423857411,2629.631143825934,217305.0350362695,5313.696742223753,3138855.9240418794,0.09938166147041763,0.005637127541157583,-0.00013635162,0.023608515,-0.0012324001,0.007621291,99.38401442307692,-115.755066,6232.869,67.079124,968.146,1.8834685,880.3861,29.096535,318.87393,4.006483,255.83382,12.040893,258.3198,14.014687,266.65802,14.933622,130.7653,2.3025777,113.616104,17.06946,167.40025,7.582193,125.72629,4.990229,54.753494,8.53706,61.38979,8.276883,56.079884,7.8961043,71.84844,5.8674073,64.095184,3.1157613,45.09632,0.052202005,42.99611,-1.540165,71.984665,-1.2690055,76.873184,reggae
../data/genres_original\reggae\reggae.00083.wav,30.00018140589569,0.3266675,0.091457255,0.056750834,0.0010728346,1366.6849879747774,468794.5614112889,1737.1894705207098,185452.97675058054,2563.3254898673144,2600755.452697317,0.0711814367024362,0.002746899218491866,-0.002217519,0.0031615049,-0.0011569846,0.00037812136,129.19921875,-285.87192,7589.7603,138.68126,1418.8441,19.889305,1004.13257,35.233112,438.09985,-8.01805,338.19562,7.0739436,156.7334,5.4022317,260.30307,-3.2044294,81.9218,-1.1590017,101.57338,3.1945817,104.975555,1.4917812,126.88239,-4.045572,120.89182,-6.32349,148.77393,-0.9284374,120.26709,-4.3736997,135.4272,2.8759425,76.08694,1.242588,134.98782,1.9672704,140.78749,0.7787201,109.17302,-4.2754903,177.80748,reggae
../data/genres_original\reggae\reggae.00084.wav,30.00018140589569,0.3225547,0.09111694,0.114172205,0.0012995724,1788.5211001813198,426492.9432073358,2121.4543942148002,140209.78806389138,3820.544801787268,1686829.674237914,0.07597437222061099,0.0015143900909598972,-0.0014282741,0.00796393,-0.0024403818,0.002678328,99.38401442307692,-150.91212,4205.6187,111.7623,838.4578,2.9338331,460.83914,42.72235,203.87534,-3.5816026,251.80632,15.140649,97.80567,3.4474072,125.26215,0.19413991,94.30143,-4.7153597,91.61473,3.853786,91.34115,-0.88617676,67.42571,-5.347799,60.647194,0.6896016,68.85584,-1.2224877,56.040627,-5.0502796,57.65232,-5.074945,52.09462,-8.567344,59.551514,-7.983551,50.897755,-5.3008566,54.14488,-1.4545455,67.29493,reggae
../data/genres_original\reggae\reggae.00085.wav,30.00018140589569,0.39593342,0.092700586,0.11949173,0.0035697445,1797.2434967059075,277323.1278523902,1649.801797528774,45601.54275074796,3439.675230659078,449211.4233250231,0.0993631573859242,0.0038465688744175456,-1.8568697e-05,0.008637426,-0.00027266896,0.0051960107,86.1328125,-175.1141,8097.907,116.63851,760.267,-55.121067,678.36426,59.895454,250.53072,1.9730685,344.097,1.0933509,211.97012,14.589569,150.29123,-3.2228153,142.75783,2.7886486,101.58524,5.7000294,109.069435,-1.8436579,102.727196,7.875683,86.81033,0.40088844,70.01828,0.04429401,72.214424,-1.1628875,59.00382,-4.5109262,48.875748,-2.950208,39.46255,-3.6755366,40.124332,-2.5078502,37.619205,-7.057674,39.473244,reggae
../data/genres_original\reggae\reggae.00086.wav,30.00018140589569,0.6636519,0.048097283,0.35091674,0.014402746,4435.732059302078,3033958.717112912,2844.7665660116954,487001.930185403,7625.9014510223315,8656688.935231822,0.26014779098994584,0.012653741728114641,0.0010191044,0.031603377,0.0039761374,0.04747883,129.19921875,42.091446,14684.991,37.40042,4028.914,-7.90959,649.47894,4.485742,237.9688,8.942607,347.61557,3.5316231,83.55059,3.0874794,120.014366,1.6347405,49.197796,6.270096,61.421024,1.8271873,63.059093,-0.55574524,23.822542,-0.3981798,18.67056,1.627477,23.863665,2.9091592,14.149703,0.3790243,9.737433,-2.3112671,9.20076,-4.14119,14.984059,-2.1937733,18.081781,-3.3422496,13.417371,-1.8612447,7.8713355,reggae
../data/genres_original\reggae\reggae.00087.wav,30.00018140589569,0.3877424,0.10162734,0.20773205,0.012899821,3296.462832779134,2113636.826664911,3065.0234997852335,219647.49214717426,6910.209723027842,4942526.076969026,0.12183240284222738,0.011987641726079166,9.72613e-06,0.032825787,-6.7443484e-06,0.01558377,83.35433467741936,-110.21196,6225.291,48.556263,1530.3767,29.646896,451.7534,18.435993,429.7108,-0.46312666,211.28575,4.653466,215.43663,-2.2668338,169.46776,-6.5920463,162.6544,-2.146058,142.61893,-0.14949827,133.93874,-0.67925465,107.33738,0.5426738,137.05725,1.9057006,112.03891,-1.0558658,107.39296,1.7253125,67.959625,0.82580876,65.404976,-1.6861656,77.82815,2.6582394,69.71683,3.102614,95.859406,3.743673,85.11482,reggae
../data/genres_original\reggae\reggae.00088.wav,30.00018140589569,0.37554902,0.09374295,0.12001499,0.001737426,3880.9607426552216,486125.95849017275,3361.8066274201597,57472.65562351695,8249.673214091503,751921.9074891849,0.18918764803267596,0.007257568639121155,-8.231011e-07,0.006201801,1.7446606e-06,0.0053594285,107.666015625,-75.25609,2529.4265,44.865067,501.92084,10.096427,322.0024,1.1540515,324.3197,1.1483595,186.04527,-3.1336844,205.28395,0.13224758,170.87122,0.05679194,109.60518,-3.4559073,107.4673,0.10516608,98.478615,-1.929706,82.24429,-2.3094442,76.47267,-0.06527585,71.791534,-3.4786222,66.50058,-0.3711956,80.46554,-2.7273448,80.51024,2.5115635,109.38758,-0.98135865,92.62395,3.6390631,95.52276,-2.593978,122.17047,reggae
../data/genres_original\reggae\reggae.00089.wav,30.00018140589569,0.36970556,0.09572591,0.15137124,0.003954636,1052.543425045613,296332.09922364913,1401.6280934476538,132395.82513955823,2055.8963076421114,1335287.4617118568,0.038035334493426144,0.0007049810790343887,-2.82283e-07,0.014170066,2.1666445e-05,0.005592913,151.99908088235293,-194.36122,8224.266,157.1069,1515.9053,-14.131716,776.1862,44.067635,435.7849,3.4900804,183.12924,17.45554,84.51147,2.9821825,97.97876,5.8288302,46.759262,3.0098605,59.054096,1.0710149,47.088486,2.5813632,55.66853,0.79855055,30.029133,0.65093654,31.781673,-2.4939816,32.439205,0.8367581,49.611713,1.3856661,42.416267,-4.2752357,37.69876,-0.5335203,58.520313,-1.9648013,57.118534,-1.341188,44.681015,reggae
../data/genres_original\reggae\reggae.00090.wav,30.00018140589569,0.46993375,0.086830616,0.14421864,0.008269872,2868.345135224565,1353542.031045142,2676.2080951154044,225444.66078620864,5797.136304107454,3569696.2639627024,0.13065696297370458,0.009764953409464011,1.2900466e-06,0.013576179,4.8910322e-05,0.00981779,151.99908088235293,-127.3255,4946.6226,65.99195,1286.9791,4.4411926,867.6023,30.03376,266.86246,16.642286,186.87993,16.512138,166.91864,-6.404064,146.21295,15.292219,99.490425,4.6115885,102.80791,5.086445,109.975586,5.585365,77.64886,-0.78358966,57.25772,6.055245,60.136524,3.7891238,66.392555,-2.1804898,84.58012,1.9998138,69.514984,-5.570261,90.37099,7.774162,123.54184,-1.5178828,96.35329,5.006795,67.50742,reggae
../data/genres_original\reggae\reggae.00091.wav,30.00018140589569,0.39783058,0.08932234,0.068813115,0.00093471294,2314.083798452271,312950.7007445794,2180.0911347258047,134367.6446289197,4559.834788736224,1254662.6558353235,0.12383575321442382,0.0023234530307344606,-4.7619912e-07,0.0026366757,-5.542771e-06,0.0014719971,143.5546875,-159.94904,2631.7393,92.831566,631.352,-28.738466,548.9975,31.430214,269.05807,-6.613219,369.95715,12.648388,124.82049,0.8581188,123.140114,10.945281,116.933945,-2.085535,95.65027,3.6626525,74.62575,3.568859,90.01833,0.32369548,55.228127,8.55835,75.22869,2.8465161,80.77342,6.7538686,78.252426,4.8672576,56.458984,-7.0127416,51.46045,3.9646065,65.0188,-0.7536734,47.34285,-0.32131696,58.29978,reggae
../data/genres_original\reggae\reggae.00092.wav,30.00018140589569,0.39888984,0.09027383,0.09212244,0.0017067054,2170.387167840117,247064.126513596,2054.44001833899,111488.49597041057,4305.982804796258,1062387.026917165,0.11999294578982986,0.002202943285385513,-0.0019993356,0.0046863253,-0.0020124218,0.002664412,143.5546875,-138.14923,2623.7476,101.4922,605.691,-35.34274,516.5442,36.134857,260.99414,-9.498245,355.03873,14.763237,132.89246,-0.23156758,141.41872,11.520837,116.78998,-2.1008186,104.31117,3.4033105,80.66123,4.196897,95.676506,0.13718972,59.181904,9.018026,84.20764,2.7640352,80.03102,6.2419314,87.51985,5.7379947,62.37261,-7.942974,57.73341,5.1980762,71.10964,-1.4861057,55.77466,0.45935997,60.94977,reggae
../data/genres_original\reggae\reggae.00093.wav,30.00018140589569,0.3708234,0.088208295,0.10708073,0.0017628279,2109.798559689395,699011.4070073463,2528.143974245456,493642.82674985565,4606.440101145592,6461731.003567627,0.0892859840245553,0.001994144025171982,-5.630596e-06,0.005964826,-3.3745464e-06,0.0034680984,89.10290948275862,-147.46721,5552.7285,113.253334,767.43774,-6.285357,713.0294,9.108814,303.91788,24.549637,441.70795,-9.7793,271.39807,13.131395,217.27567,-1.9983362,180.69727,-2.7058117,143.39258,12.224996,146.27191,-4.1247916,96.01598,-1.0217456,99.86542,1.9693737,69.45402,1.4722767,78.98551,0.006102194,79.738266,-3.0015397,90.36192,-3.5819473,56.761433,-3.8757665,61.750328,-0.5072655,74.24634,-3.057545,81.6774,reggae
../data/genres_original\reggae\reggae.00094.wav,30.00018140589569,0.36566654,0.08691783,0.13466951,0.0013122483,2022.4897300831608,545518.7952626079,2129.800378822572,184319.38010824958,3834.3673529038574,2390564.49643796,0.09561853489945862,0.002610566388172634,1.7795541e-07,0.0109129045,-0.00013804005,0.0036815796,129.19921875,-97.79847,2043.4917,108.82947,829.5197,-24.920456,339.01157,21.306019,188.91542,12.562689,111.98555,7.7732735,100.03684,-3.2863526,92.35495,3.5319328,71.62211,0.68951017,72.35784,4.194191,53.04997,-9.668842,54.468685,4.2639046,42.33859,2.4580407,47.01821,-6.626148,37.013805,-3.1611323,37.799583,-1.1015102,48.051884,-4.8297143,41.267406,-0.11752562,45.3641,-7.432729,42.745316,-7.7036467,34.163227,reggae
../data/genres_original\reggae\reggae.00095.wav,30.00018140589569,0.42451566,0.080797836,0.1622456,0.004127433,2617.1778006286586,509002.54547475977,2787.4453144858594,156054.0325280721,5719.163792869054,1827027.0225189638,0.1031685790071539,0.0026254214747363823,-7.781383e-06,0.011128766,-8.685718e-05,0.008803917,123.046875,-69.06215,2775.0664,79.14716,285.84543,13.084549,522.08875,29.383541,136.53833,0.27989477,105.78965,4.15481,72.77656,-0.4426152,119.41341,0.17704026,80.41814,2.803924,61.12146,0.605149,78.83616,-2.8017468,35.620106,-0.5161707,41.71518,-3.1838446,45.63811,-7.2210145,33.944725,-4.4067698,39.08845,-6.802467,40.639545,-9.391648,29.342886,-2.3476756,31.817772,-5.940138,29.777332,-7.3609853,33.012676,reggae
../data/genres_original\reggae\reggae.00096.wav,30.00018140589569,0.41636136,0.09524209,0.16210662,0.0050866473,1630.16101822981,511650.6575096121,1578.5100390936884,85120.83067980474,3183.699903023492,1426455.8329490882,0.0796547968629157,0.004149680185553324,-0.0016552907,0.02367609,-0.002707003,0.0037390827,89.10290948275862,-166.97626,6865.1494,116.62676,747.31213,-44.220535,903.6172,70.51435,229.92123,2.3173788,391.41208,16.009483,130.98735,12.503331,157.2719,4.093497,120.63433,5.321485,99.92427,4.5174103,84.20215,7.2984104,71.19962,7.585032,63.00927,2.9087098,58.305225,1.4827062,57.60746,1.1314708,47.22151,-3.1361449,41.716404,-1.9620519,36.928474,-1.0103894,39.3522,-4.652274,32.023285,-4.952445,36.025173,reggae
../data/genres_original\reggae\reggae.00097.wav,30.00018140589569,0.2720593,0.08701597,0.1106856,0.0026050631,2007.0624463203942,305266.8553600228,2111.0783107529746,118575.66546784596,4137.222778603538,1091326.7335187625,0.09398639912026295,0.001726295246414254,-0.005097927,0.0102986405,-0.0010907545,0.0016538888,161.4990234375,-142.80992,4060.3828,103.12614,412.71597,-15.227189,534.40063,38.256912,312.2074,-13.002163,143.05594,2.7503064,156.60973,-1.6656563,195.87128,-3.4389293,85.83799,-4.4527035,88.07713,-9.288576,86.29756,-10.127065,67.99464,-2.1181872,67.45271,-4.4648905,58.185883,-7.907151,71.37061,-3.73999,43.601463,0.5155088,62.15335,-5.030152,52.649796,0.30930105,74.11891,1.5792603,118.93862,1.2140526,111.24844,reggae
../data/genres_original\reggae\reggae.00098.wav,30.00018140589569,0.41016173,0.08883793,0.13908009,0.002194772,2026.4167424052794,575230.662602116,2398.1727931725145,155393.88441102402,4462.868759969548,3048164.526725177,0.0648337804524362,0.0017150903579667804,3.2676253e-05,0.014049306,0.0006295274,0.003400775,123.046875,-134.61238,5054.658,93.53314,516.4402,8.519339,316.28146,34.867107,209.38927,3.2853146,99.484695,15.506227,113.243645,4.967833,100.46481,8.540956,60.41661,-1.2959114,102.29332,2.727689,80.21006,5.071606,95.77122,11.859678,68.02087,4.4144607,41.42212,2.059515,50.936268,1.3234588,56.196514,0.3001317,46.478935,-2.337239,40.198093,0.38241607,50.871872,0.9180524,45.05467,-0.44053325,79.01444,reggae
../data/genres_original\reggae\reggae.00099.wav,30.00018140589569,0.43115166,0.081996605,0.18007122,0.0014878061,2467.1929456866374,454208.5647844575,2006.4014228485987,30952.43040025784,4723.590385277697,639131.1685134164,0.13959632395591648,0.004165093522883479,-2.5667625e-06,0.020952856,-2.9300167e-05,0.006659441,117.45383522727273,-67.11288,2820.4465,80.68692,960.0931,-43.87355,308.24435,57.721367,68.96101,-12.790038,67.23984,33.588192,70.33073,-7.73336,55.12964,14.119094,54.211205,-1.2372346,69.022675,7.4127393,46.58577,-2.044152,41.818325,6.0994887,47.899708,-6.627344,43.39052,-1.0022151,30.859423,-4.7615833,25.813581,1.0605365,33.468212,3.4982176,42.98007,4.5374694,40.307625,-1.2955123,25.604368,-3.1530488,25.045523,reggae
../data/genres_original\rock\rock.00000.wav,30.013333333333332,0.38743302,0.08594111,0.12909234,0.005181232,1996.329188697747,253392.62109674935,2097.039295804868,96076.68022004551,4227.868737311485,1270933.2585690813,0.09022025147428461,0.001637011879503814,1.7870727e-05,0.012361938,6.824333e-05,0.0037518006,123.046875,-116.62627,5845.3877,109.25263,485.50604,-23.163752,368.8555,40.67948,161.10095,-11.888837,195.70766,23.152943,127.25556,-15.409277,130.27263,15.1249895,63.69785,-13.522578,111.76194,12.695887,59.18774,-10.871556,77.228836,8.497991,54.672256,-11.577596,39.0658,2.1976976,59.77731,-6.180506,72.42433,1.9899799,72.00899,-7.9558887,35.61278,2.0833836,33.016693,-2.392914,30.403519,-1.5417932,57.880424,rock
../data/genres_original\rock\rock.00001.wav,30.013333333333332,0.36540443,0.09209299,0.1803724,0.004919634,1529.2908080956652,226835.07072820456,1845.370439693341,118117.52927875945,3271.448122099768,1361527.2334883937,0.05495977438611756,0.0008505703507633726,1.5607359e-06,0.024932494,-2.396892e-05,0.004523108,151.99908088235293,-111.25285,3154.2026,134.15211,745.4454,-24.65805,318.48376,41.54234,203.56879,-3.0750806,131.25163,28.475191,73.57225,-10.59955,146.6741,14.917008,53.902203,-14.410271,118.97467,8.844091,49.57464,-4.547977,71.35295,9.940146,62.030167,-4.680241,54.027027,3.6218278,34.821846,-5.555472,49.379974,3.3616462,28.226122,-4.9562955,38.255936,-1.4779109,38.036705,0.08931572,31.705431,-5.348198,37.67895,rock
../data/genres_original\rock\rock.00002.wav,30.013333333333332,0.43678042,0.086584084,0.14856811,0.0065527745,1875.1802164622393,469233.6654373554,1983.7706907125023,168373.77298169115,3929.4931504676624,2040711.4239224833,0.07680441258217324,0.0022585211558165167,8.061724e-06,0.010543614,-3.650296e-05,0.009816977,107.666015625,-120.445526,8091.653,117.5898,855.7237,-27.635338,548.95874,42.838066,194.111,-6.757944,296.3208,21.642138,155.98851,-12.10304,113.92699,17.95223,59.67419,-10.473287,118.46771,12.275668,61.06342,-6.5690446,92.33621,13.523022,44.695625,-2.420074,65.171936,6.712717,47.136436,-3.1554115,73.767815,5.4701724,32.84723,-2.2356625,45.98354,1.061179,48.13715,-1.654424,32.438793,-0.035615135,31.247316,rock
../data/genres_original\rock\rock.00003.wav,30.013333333333332,0.3801126,0.0983729,0.15122105,0.0039843195,1421.3550411262565,428174.6869999092,1902.3217903706209,172098.8055912823,3042.7015547962587,2532761.4487996837,0.0430986562258314,0.0009387563717807856,4.490462e-05,0.015294028,-5.6494082e-05,0.0051913294,95.703125,-156.54553,5366.8706,130.7242,735.01373,-1.4807917,405.91962,36.234592,150.961,0.3509124,246.40099,31.955034,96.25901,-0.6218727,142.61745,20.156782,73.1298,-11.339355,106.01003,13.855699,49.589287,-3.7898722,83.45811,11.537828,70.01547,-3.2142534,68.85042,5.058525,50.319134,-1.7850618,57.224648,3.5428038,28.201982,-2.4448647,32.993206,-0.7330248,33.035183,-1.4241275,39.34434,0.6442886,35.79731,rock
../data/genres_original\rock\rock.00004.wav,30.013333333333332,0.37182295,0.08869458,0.20865633,0.0018219758,1345.841383418405,476337.6453362308,1841.8263952475788,166537.42375837453,2939.1573239921695,2551452.043820146,0.04107944520978345,0.001326453826093628,6.8680015e-06,0.031458493,4.8484388e-05,0.004252049,103.359375,-127.970406,3183.7078,134.44084,828.5696,1.0205101,451.04453,54.43924,154.66487,-0.4544707,161.37944,35.814583,102.64516,-10.856743,133.12305,16.386305,43.617428,-10.0327215,113.01953,6.5924654,87.64446,-6.6975994,66.396484,11.041861,67.32829,-8.380609,65.61362,2.1077473,52.527565,-6.3462076,39.329388,0.9917486,37.74223,-5.323316,46.32642,-0.8430055,43.06578,-4.661474,27.124544,-4.788684,27.636402,rock
../data/genres_original\rock\rock.00005.wav,30.013333333333332,0.37675795,0.081911206,0.20371321,0.0030958725,1542.1092953993345,112771.9404382002,1591.6275688974224,127523.04545815769,2869.7864364305397,639455.8442921967,0.07702117471481051,0.0003190024299724785,5.8045293e-06,0.027477916,-2.0109033e-05,0.0059946976,99.38401442307692,-62.36485,1572.5225,153.79042,975.2121,-55.13121,223.17624,28.010105,143.24887,-6.850295,157.17488,17.46384,99.863846,-22.614672,190.12909,18.14102,78.536156,-12.584327,132.88754,4.5021577,75.72981,-8.390483,61.825478,7.216679,47.548714,-2.523249,47.69909,4.844655,28.73168,-6.275708,31.911957,-0.7144789,45.182922,-2.2775123,27.141008,-5.244769,41.87875,-5.2250957,28.841183,-6.276886,33.442474,rock
../data/genres_original\rock\rock.00006.wav,30.013333333333332,0.34448424,0.088035464,0.18003525,0.0035813993,1676.1460477207688,209843.5693677243,1653.5278079437442,80587.52820133096,3255.327363689095,731885.8244540886,0.08730529171500387,0.0013243877174166697,1.8552499e-05,0.02368593,-2.257144e-05,0.005117294,112.34714673913044,-98.38649,2694.7002,136.57487,671.14886,-46.714024,339.4148,46.476673,255.2408,-17.152012,213.64883,10.547506,147.66106,-14.580566,116.87941,16.55133,113.080025,-12.312678,99.419655,3.7018619,85.88129,-12.647758,87.86799,2.9513052,78.73793,-12.505246,64.52926,0.10987195,62.32761,-0.78190786,72.17648,-5.6888523,63.223953,-8.629558,65.66598,-1.8903698,52.954563,-2.185492,41.101074,-3.397589,44.949505,rock
../data/genres_original\rock\rock.00007.wav,30.013333333333332,0.3591255,0.08772954,0.1570209,0.0036368535,1282.1973339054578,299724.6612056712,1729.3657925950802,172002.74258935908,2675.912666763341,1623590.754085009,0.047179750942575406,0.001039512994052671,2.5385216e-07,0.017116548,-4.351333e-05,0.0040027364,89.10290948275862,-140.46417,2934.91,149.30049,557.28143,-10.073524,273.601,38.784744,136.99057,1.5350952,162.65771,20.120266,71.56868,-11.34188,90.33152,16.292198,67.227135,-13.255261,146.00278,10.183559,92.77045,-9.257683,86.35761,4.6997657,50.890213,-8.370977,51.05137,2.2718363,45.687813,-6.509603,48.041992,-1.6324769,50.388,-6.4886813,53.07728,-4.709777,49.610237,-2.5701594,34.243233,-1.7915926,28.876339,rock
