filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
../data/genres_original\hiphop\hiphop.00015.wav,30.013333333333332,0.42384538,0.08250683,0.14012909,0.004069048,2397.144331633838,286465.05187175935,2346.275923200654,63605.287665072676,5283.620203288138,953409.3707550886,0.11600965837683681,0.002519392780422265,-2.473074e-05,0.0073882337,-0.0008251397,0.009307334,99.38401442307692,-81.904236,2106.22,94.720695,427.31454,-16.211037,264.41455,40.537342,172.03972,-12.241579,121.42703,28.193031,131.4044,-20.108301,74.68664,18.112103,60.194515,-14.630498,45.98412,14.179908,80.220665,-7.2731595,85.9909,13.656333,47.55096,-8.495124,51.813637,7.899787,58.42236,-4.828517,53.422363,5.1057014,44.218304,-5.877637,50.90832,2.075965,50.781322,-5.662679,54.753372,-1.3687441,49.979008,hiphop
../data/genres_original\hiphop\hiphop.00016.wav,30.013333333333332,0.4674128,0.09102124,0.20773114,0.01121178,2432.633895056764,603223.4539138582,2247.3131091664304,109938.66254847721,4919.146176225348,1494158.5389750695,0.11039989970030936,0.0055640662682107985,-3.638833e-06,0.027664661,-0.00040005075,0.014573248,99.38401442307692,-88.141426,4404.5913,77.38236,674.83484,-19.072306,577.311,51.598656,331.08023,-11.7594,217.43121,22.234468,209.3817,-4.727125,213.48964,20.125822,132.40285,-8.3214035,121.058365,14.612495,96.44405,-3.8051765,99.671585,8.59063,90.90521,-11.454931,89.95223,2.1611478,70.20937,-12.679551,94.98076,0.3943125,96.94758,0.97560227,124.520676,10.530947,138.58263,7.629914,128.44202,4.3913555,131.93866,hiphop
../data/genres_original\hiphop\hiphop.00017.wav,30.013333333333332,0.4811308,0.08478305,0.19137202,0.005093906,2145.045444983045,233909.03437181757,2358.7536603738904,81618.13749668261,4956.067376015081,981468.4847523917,0.08037456798627224,0.0017959915595080127,-4.0933938e-07,0.012624417,-0.00050335727,0.015402006,99.38401442307692,-76.79857,2421.9204,98.390625,350.26962,-5.0479903,456.09753,49.339622,165.86176,-10.298393,148.67607,33.28461,120.90876,-9.9737,96.62899,17.609251,52.129623,-12.237133,51.732265,18.658957,62.540283,-10.978353,56.14915,11.509188,50.132282,-10.487104,50.023357,6.2597446,55.686745,-6.9740686,43.441673,2.4984548,45.193443,-4.8956013,43.255928,5.457154,50.457508,-1.8284396,64.158905,0.6430392,53.564487,hiphop
../data/genres_original\hiphop\hiphop.00018.wav,30.013333333333332,0.46168423,0.0968019,0.16548869,0.0071475375,2677.2014312905194,1002887.2706733005,2337.2949947868146,102798.12508203292,5366.388973227233,1776668.0123678283,0.14572457463263727,0.01062507865136506,-1.5216045e-05,0.008301103,-0.00015891004,0.014291995,143.5546875,-113.53241,4874.289,68.488365,1635.1357,-15.747566,729.182,56.377026,582.918,-8.181871,376.9995,27.015606,291.52374,-12.3755245,222.78891,20.661098,132.542,-12.6683,136.90187,15.433944,112.05996,-10.997763,112.27837,14.044764,98.8173,-12.50229,102.72846,7.403809,79.5263,-13.326708,80.1144,-0.24176924,70.2668,-12.049074,81.636925,3.820072,86.13626,-2.6744127,95.33511,5.6393175,138.03485,hiphop
../data/genres_original\hiphop\hiphop.00019.wav,30.013333333333332,0.43206802,0.092076935,0.22584656,0.011800171,2470.3099575217398,830431.9536612394,2410.202245371045,393101.5075099387,5255.716969076276,3624723.321196613,0.10013617495649652,0.0032102783158864125,-0.0011597835,0.018279796,-0.0071527655,0.026847897,135.99917763157896,-64.75484,5821.917,88.22647,750.6108,-10.355254,991.0015,41.795155,464.1774,-2.5577855,266.2985,22.908054,195.89417,-6.495011,224.7035,16.630516,117.10668,-5.802398,148.96928,13.089849,89.87827,-6.913376,89.07403,3.0193243,65.344604,-9.770441,65.56088,2.3416917,57.645237,-7.051864,70.77061,3.197937,75.22558,1.7190007,92.60935,6.0806336,87.98864,0.3668637,88.625114,-3.036669,79.26407,hiphop
../data/genres_original\hiphop\hiphop.00020.wav,30.013333333333332,0.49024966,0.08243533,0.17585227,0.0056667905,2678.1366851461185,467459.4018790804,2262.4928742758884,93265.7649239799,5267.091429814385,1045048.1720979984,0.1080872667730085,0.0057515089184054695,6.5502645e-05,0.026344651,0.00038944828,0.006493539,117.45383522727273,-122.26182,4727.6475,50.57139,1042.5221,-27.801025,792.7687,66.5803,484.7203,-6.6053147,295.18234,32.071156,162.51518,-8.241498,244.5466,22.45073,128.85704,-6.943716,153.7187,21.067606,119.8133,-6.176521,123.05147,13.646001,94.90118,-3.098721,137.7469,8.706403,94.43026,-2.9165342,99.20186,3.6900396,109.21062,0.2857986,175.72551,12.886931,181.60808,14.645563,202.43315,15.36167,225.66493,hiphop
../data/genres_original\hiphop\hiphop.00021.wav,30.013333333333332,0.43007925,0.08435091,0.24181972,0.0053703077,2405.830496426096,521800.9622961616,2268.6671782842477,90635.44948343713,4987.576131090487,1326514.0836213487,0.11971916086620263,0.004081600101971847,-5.527808e-05,0.02497956,-0.0003453129,0.018413011,103.359375,-27.65653,1445.6082,94.36548,651.2571,-20.578146,481.08047,49.886654,294.28552,-14.699279,250.78133,23.853004,150.36583,-17.633308,122.38827,24.027565,68.16384,-15.87746,68.14444,16.434723,63.94753,-10.63263,63.085594,13.892765,48.12207,-10.462795,54.43819,8.212202,57.407337,-10.292511,55.301975,5.016802,64.510574,-5.758277,77.41851,10.31377,76.468254,3.622611,95.05652,9.19917,103.608986,hiphop
../data/genres_original\jazz\jazz.00000.wav,30.013333333333332,0.3444579,0.08498813,0.046740487,0.0015428542,1503.9322999254405,554590.3474654895,1754.3003588891916,283569.5817742154,2799.366367278132,2685705.4587929985,0.07841653373936582,0.0024458517642570988,-0.00044514594,0.0018131806,-0.00050230627,0.0007540874,123.046875,-252.09982,12157.225,137.90314,1465.4672,-11.12893,731.8261,8.363254,119.988,0.73125356,117.53525,1.5888377,53.209343,-3.731885,56.283455,-4.1349125,38.266983,-5.4992824,43.680332,-2.6316204,37.643982,-3.5324266,43.067963,-3.1432617,59.098724,-1.846344,43.779274,-0.9992474,41.17558,-2.5792701,48.968216,-1.9601096,50.278202,-1.5086895,41.0908,0.21448849,55.62529,-1.995491,50.00376,-3.354487,49.878914,jazz
../data/genres_original\jazz\jazz.00001.wav,30.013333333333332,0.32803315,0.08655912,0.022786215,0.00023893478,1266.4884313587363,301890.4940707094,1691.2917034209945,217327.43581493644,2410.6862220852668,1779535.0154773328,0.059293884135730855,0.0010742266412839172,6.560887e-05,0.00042523822,0.00022205172,0.000108726,135.99917763157896,-345.75772,10113.175,146.97388,1288.6447,-0.50894165,521.9457,22.634275,134.67113,5.8155456,96.69115,10.363343,55.179623,-0.15792406,53.92851,-1.7160186,57.05857,-6.119844,46.948147,-0.522886,48.356506,1.0385454,52.09065,1.2205256,46.223938,-1.9355482,64.4804,-5.546963,62.344246,-4.404171,53.5801,-2.5870383,44.141422,-5.189254,43.25659,-5.428416,45.67901,-3.1186113,52.634304,-0.7985719,98.261055,jazz
../data/genres_original\jazz\jazz.00002.wav,30.013333333333332,0.26775163,0.08395011,0.08082792,0.0009922467,1064.7190883164446,161070.75278426995,1050.357873186476,62092.31982913027,1895.8628076964908,488545.2841675744,0.05785736296403712,0.0009271213764442144,1.2911555e-06,0.0063336915,5.7626846e-07,0.00041203835,107.666015625,-256.9818,6372.4526,175.33954,1215.9968,-44.815453,1082.3688,25.638649,404.80743,-4.2574906,234.83124,-0.22635292,112.456314,-11.3197775,94.202034,-9.186364,73.75255,-4.102288,86.01317,-8.307013,106.35197,-22.554071,99.03965,-7.60941,71.08261,-7.656197,57.587616,-11.744767,80.39366,-8.174172,70.179634,-7.5016193,39.93092,-12.296844,54.682243,-6.7680964,45.68299,-3.500232,41.433426,-8.648592,73.39497,jazz
../data/genres_original\jazz\jazz.00003.wav,30.013333333333332,0.31937426,0.08102088,0.05944417,0.0012987254,813.4170141933301,92865.65292661122,1059.436025497957,219972.5598558572,1416.9114115066704,437656.13265761954,0.044649978248259864,0.00020913035427532988,-3.4873165e-06,0.00367266,-3.7916263e-05,0.0003076777,123.046875,-297.30292,9862.571,193.07446,874.2939,10.171171,1128.7506,-1.5964475,255.03949,3.3883607,146.04523,9.993823,103.37908,-7.2564507,144.48573,4.6935673,78.342026,-5.391065,88.36285,-2.8595288,89.92779,-10.230401,51.051273,0.3792567,100.86945,-4.969516,72.6709,3.2385476,51.639393,-4.474768,41.1848,-1.8852346,47.354244,-2.2755754,54.609673,3.8763874,38.860344,0.34211776,50.061325,-2.2191534,56.314613,jazz
../data/genres_original\jazz\jazz.00004.wav,30.013333333333332,0.17189649,0.082616225,0.108704925,0.0021764145,1039.4057429757265,122451.2975180208,1422.0398263486102,76981.82391482794,1837.7997661687934,915366.0649110841,0.04775035648685228,0.0005222274922739694,-3.845728e-07,0.013115203,-2.7031865e-05,0.00030903998,95.703125,-270.31265,2917.0596,137.58981,546.8804,5.64002,345.07837,42.49051,220.5096,-7.95947,175.91786,9.938035,103.67771,-6.8108325,81.89666,8.250217,55.442177,-6.1824946,50.990448,5.4758544,52.85296,-5.440319,56.807774,-5.177866,82.32534,-6.9937267,77.4661,-3.2327614,78.75151,-2.0183141,98.77452,4.39564,162.92766,1.9801577,181.23882,4.9817076,162.34174,6.5850415,393.37378,-2.414641,473.17026,jazz
../data/genres_original\jazz\jazz.00005.wav,30.013333333333332,0.248222,0.09640398,0.107499525,0.002232897,1268.2111446452,286388.73504708573,1545.9686200555814,236437.27815677488,2486.5520433040892,1862044.81084122,0.057875111779775716,0.000906713825670627,3.0714173e-06,0.010314478,-1.5395977e-05,0.001339456,107.666015625,-246.27443,9177.292,120.21053,770.602,-0.9766388,892.1369,30.696602,202.24495,0.17293616,297.50006,23.16143,104.98729,0.43138686,168.78827,9.16699,81.32581,-0.5621416,153.33932,5.726498,185.6553,-3.753218,131.8637,4.230339,184.60378,-0.28523368,207.58774,7.447655,221.78311,0.70549446,261.0835,7.0812554,229.17856,0.88288313,405.9287,0.974251,332.78204,1.7270818,193.03662,-1.3540722,212.84537,jazz
../data/genres_original\jazz\jazz.00006.wav,30.013333333333332,0.27480835,0.09213876,0.098547824,0.0013576496,1219.5124856006719,265242.65707986034,1458.875395903912,139153.6098771052,2416.473374510586,1252802.736110501,0.048039624419953596,0.0006949413301949512,2.3372438e-07,0.008513611,-1.6568127e-05,0.0010134038,135.99917763157896,-234.40953,6415.0264,142.74026,1387.4265,-14.29672,607.01324,51.963947,373.03094,-8.197965,197.15912,12.785138,126.31608,-4.2762494,198.1723,12.085669,119.060326,-13.715138,105.45397,-1.5637431,67.01263,-3.9804888,103.51009,4.9272647,65.87169,-3.9477925,55.261776,2.1964936,56.383385,-6.67365,57.24716,-9.764631,56.463604,-4.477752,59.224556,-5.545833,105.16492,-1.1712632,149.53973,-1.0995276,132.90285,jazz
../data/genres_original\jazz\jazz.00007.wav,30.013333333333332,0.19718057,0.09172005,0.093775615,0.0022389982,1169.7729218908696,119971.53913212579,1355.2739051651308,60304.350374236805,1958.322419699826,696216.8183202661,0.06482660539926527,0.00070711567449989,-1.7793043e-06,0.009692292,-1.2424252e-05,0.000514027,99.38401442307692,-291.9705,2538.1265,137.69984,910.25336,2.6473362,588.48474,35.658165,147.44246,-12.313128,120.367615,15.604982,84.97864,-6.7887726,93.78824,-2.845075,64.14127,-3.7737763,63.194714,-3.4614394,130.07785,-1.7078483,176.64516,10.411185,254.75319,8.302555,197.42503,5.2136855,279.05792,0.32289383,426.2803,0.390247,393.00574,-1.4703429,188.0285,-0.7686428,215.57582,-6.323998,230.8408,-5.503818,210.65468,jazz
../data/genres_original\jazz\jazz.00008.wav,30.013333333333332,0.35731745,0.09267386,0.11852421,0.0014090309,1304.644766298671,174221.07342665605,1636.7321754152056,117992.9257966441,2724.341556699536,1065558.4680848883,0.04626700865235885,0.0006638851597781616,5.056101e-07,0.011920837,-2.038634e-05,0.0012177713,107.666015625,-189.98238,3074.2551,134.4189,522.3501,-25.65002,762.3617,45.729492,122.596,8.180399,156.83209,21.443512,99.6304,-4.585944,124.9233,14.390953,133.16904,-12.663227,87.06745,10.2808895,76.35994,-7.942295,69.497925,-1.1352842,57.14506,-5.053429,49.805557,2.414169,49.31858,-5.01387,39.26145,-2.1558046,45.153645,-4.2381005,62.64257,1.8452003,68.11991,-0.44462544,75.25724,-4.7743845,64.655365,jazz
../data/genres_original\jazz\jazz.00009.wav,30.013333333333332,0.2669193,0.08975035,0.085318066,0.000738536,749.4465657215494,45832.97665899704,1211.2293162151411,87505.17636685759,1134.090358088022,230534.2383214093,0.03168654534029389,0.00013657724113224615,-5.055322e-06,0.007240996,-4.1559364e-05,0.00022142263,112.34714673913044,-296.7094,1304.4321,172.36177,402.67883,16.870981,241.6577,18.944475,103.822,1.3714188,97.860146,14.397395,86.21168,1.0102301,90.62646,9.526041,62.903385,-7.4072003,73.08348,3.5161073,48.968067,-7.660177,56.542904,-0.1054814,58.61459,-7.948271,99.61026,-3.1879525,103.517075,-8.082698,78.55014,-4.0588837,91.01997,-0.8463891,88.98673,-3.867245,65.59715,-2.8241124,87.68126,-6.922982,63.050747,jazz
../data/genres_original\jazz\jazz.00010.wav,30.013333333333332,0.32968155,0.091430835,0.06414246,0.0016506321,829.6061468763755,171099.83643483766,1037.8346398077947,64604.906243786805,1554.3458730604698,721762.4148843724,0.03306037920533643,0.0004560738122840374,-1.9264749e-06,0.0049467967,-2.8675677e-05,0.0003451877,112.34714673913044,-318.75613,11648.2295,162.64056,556.9602,-16.489927,2924.1106,39.124428,268.84195,31.428144,200.1416,15.258032,132.314,-0.6904928,85.60332,5.800407,79.05867,-8.641589,174.81488,-4.0020485,98.748764,1.3683022,49.221096,0.0720922,41.250824,-3.1007144,47.19131,-1.5460941,39.117954,-1.5932207,42.218952,-4.877635,35.51037,-4.2504344,29.53531,-1.2879182,33.55352,-0.7554635,35.185116,-4.4301324,26.5874,jazz
../data/genres_original\jazz\jazz.00011.wav,30.013333333333332,0.300457,0.088305555,0.07116314,0.0010230212,1825.7919934437014,130056.44467311268,2108.133619273554,99303.18410714998,4011.2377193300463,1186942.345617523,0.0768886250483372,0.0007207446968693945,1.9466803e-05,0.004362055,0.00012548092,0.0005908744,99.38401442307692,-192.50862,1729.111,113.1928,307.81927,-6.3497915,365.72116,39.581062,80.022026,-9.180213,47.384342,17.197966,49.87767,-19.102737,54.467552,12.200302,41.100075,-15.4702015,39.426792,9.694097,34.488785,-10.955244,34.670605,12.916771,47.162296,-7.2863307,38.465694,8.491094,31.92289,-4.1638837,37.126125,0.9719225,60.28742,-7.1346455,59.05659,1.189393,54.246433,-1.1828434,65.22001,-1.2998313,67.68112,jazz
../data/genres_original\jazz\jazz.00012.wav,30.013333333333332,0.36378703,0.08262457,0.037519317,0.00027371067,1650.9582872211786,119766.25613488113,2040.7208687666034,104936.05174213256,3658.879241589327,1200271.5098851975,0.06368954828886311,0.0004694094857186538,2.1036674e-05,0.00097034336,0.00012225,0.00027173824,112.34714673913044,-253.17776,2350.1929,122.693375,361.42145,-5.665437,520.7897,40.575787,96.65491,-5.8344774,65.94887,18.414373,64.12754,-16.655176,49.5332,14.596437,55.479794,-15.156902,40.68593,8.209847,42.444855,-13.885359,39.65232,8.284788,51.54739,-7.303147,34.834995,5.4287305,42.165947,-6.3066483,44.217537,2.7849543,41.391685,-4.236989,31.428425,0.5380899,38.79533,-1.4865999,37.95108,-2.5326364,31.651247,jazz
../data/genres_original\jazz\jazz.00013.wav,30.013333333333332,0.31436893,0.08891054,0.05546204,0.00031097807,1790.2436399601108,87970.69393881105,2313.009871801148,49008.90052471209,4398.1775553763055,941972.0959005035,0.06107594076276102,0.0003194084261738469,6.637225e-05,0.0019407201,0.0004605061,0.0004792376,151.99908088235293,-217.6363,890.2806,112.63075,138.4972,12.674138,122.08522,39.518566,61.728096,-9.819439,51.468956,17.37019,51.61636,-12.366685,53.01637,20.703709,80.698364,-18.293848,71.268715,16.35072,51.498325,-10.01516,59.188816,9.042705,87.051186,-6.878432,76.18236,7.313042,64.96677,-4.784163,85.999084,8.5594635,84.781975,-2.7796257,80.84371,1.2767963,59.72882,-0.35621935,60.68332,0.34986603,72.787605,jazz
../data/genres_original\jazz\jazz.00014.wav,30.013333333333332,0.19865003,0.084613875,0.039290268,0.0010215086,1171.8345898377142,167159.23168750692,1278.0267644982482,68095.47382069443,2019.0500493945765,623723.5368580762,0.06491837055297757,0.001158129426220904,8.891766e-05,0.0024084507,5.920087e-05,4.556407e-05,129.19921875,-358.2756,5180.5737,137.95386,1001.52124,-10.996048,560.8138,20.851852,345.037,1.9459162,138.54541,-3.4097784,131.05496,-11.533094,113.38468,-3.2747328,63.878353,-11.018583,72.49007,-8.387629,49.88651,-7.478257,81.29433,-0.9960915,71.555565,-6.7370696,97.74096,2.3955078,155.97687,-2.6338348,141.24416,-0.28783256,175.73761,-1.4399863,138.55882,-1.6889195,148.18,0.90655446,143.74615,4.4276047,178.21826,jazz
../data/genres_original\jazz\jazz.00015.wav,30.013333333333332,0.33296824,0.09087317,0.062371545,0.0006229577,1782.220467473971,101427.57213824181,2061.769257168728,90496.51710681105,3811.801621864124,948076.6396552209,0.07355637930201082,0.0006413494143441121,1.05042445e-05,0.002597109,0.00013035827,0.00068067503,117.45383522727273,-200.0005,1825.545,117.24072,327.39667,-12.38803,481.3822,39.11275,94.94916,-6.3558517,58.192093,16.52946,57.79704,-17.309965,63.390152,13.630981,50.67081,-17.660389,36.379524,14.04195,51.51528,-10.207224,38.19109,12.181232,46.83656,-6.7178407,35.52147,7.7457767,44.975235,-8.082754,42.260532,2.6350367,58.32253,-6.650301,84.4059,4.8658733,96.99095,0.693049,72.82183,0.4651803,80.46873,jazz
../data/genres_original\jazz\jazz.00016.wav,30.013333333333332,0.2495568,0.08757101,0.060548145,0.0012767597,1465.858099684535,143300.7272898307,1738.8147828826811,58820.21070065484,2822.465015951276,739407.5274218154,0.06984498864075793,0.0012247292570392023,4.211369e-05,0.0043874485,0.00011208704,0.00015120897,117.45383522727273,-259.90985,2795.0835,123.19317,668.84186,-6.395085,366.11194,37.57145,183.88591,-2.9789445,82.23471,13.065518,108.68519,-14.084049,86.207405,5.309153,72.81829,-11.972437,75.67513,3.51741,52.52832,-9.638736,53.142105,5.3370905,67.630646,-7.83725,60.28398,3.2650764,63.646152,-0.55111605,124.64998,2.8901606,109.80356,-0.025584446,113.61086,2.1009784,160.02603,1.1095955,136.82501,2.9331734,95.866554,jazz
../data/genres_original\jazz\jazz.00017.wav,30.013333333333332,0.34522498,0.09213056,0.049843065,0.00093951024,1934.3602751013964,278698.23912357877,2187.2734417477054,114977.44900646391,4327.366124836862,1652882.523167428,0.08414373670726992,0.0016368935059668242,2.3353574e-05,0.0016686156,9.954981e-05,0.000817116,103.359375,-233.11557,3329.9644,105.91353,521.83746,-2.6636262,394.07996,37.423096,78.89369,-8.166696,60.78068,15.727241,50.140873,-15.060575,73.01977,8.37382,52.882614,-16.369574,76.14517,8.638241,53.40112,-9.372576,47.32712,7.0943284,65.19338,-5.9968605,67.29031,1.9887952,42.02452,-5.7236624,54.307014,-0.93714124,62.15782,-6.908052,62.904152,-3.766251,56.319866,-1.6244079,52.852016,-2.4380083,61.784645,jazz
../data/genres_original\jazz\jazz.00018.wav,30.013333333333332,0.35339326,0.08775298,0.052224174,0.00031457865,1993.412986778348,64708.74124249877,2127.1930773765253,36027.15979424433,4248.252836789443,398827.77454404347,0.08770822759570766,0.0006712850405843578,2.46621e-05,0.0020384567,0.0002825704,0.00031506902,103.359375,-192.11354,561.51324,105.56805,138.03192,-26.025105,211.34123,40.168938,62.189365,-6.6581745,37.857883,26.505718,23.733957,-10.3861,31.856213,18.47399,35.334705,-13.997672,27.49972,14.939583,26.395338,-12.698397,25.163815,9.578539,29.109655,-5.196666,38.120605,7.8364625,43.43276,-3.8585923,47.211094,12.365724,57.286415,-1.1080322,47.83325,-0.78146327,56.97994,-2.983506,55.716297,0.35514888,64.05849,jazz
../data/genres_original\jazz\jazz.00019.wav,30.013333333333332,0.24822335,0.08740001,0.050191432,0.0002720291,1352.8857477220752,88634.49139742741,1715.0484721550645,65502.88192460653,2713.250208454176,653285.4643045597,0.05545069907675947,0.0003888727088014561,3.407351e-05,0.0023862547,0.00029373448,0.00012692407,123.046875,-267.31512,1479.5963,129.0458,458.0852,-14.71859,367.2107,41.268223,131.351,-1.0152899,69.45541,22.954588,49.969868,-8.12934,32.99305,11.185736,41.979977,-9.07311,40.215244,11.3224125,38.576622,-5.5022397,53.483784,13.576353,81.596695,-1.1756657,54.61933,1.8752247,75.69317,-2.7165394,82.796364,3.2803195,87.56141,-1.5964915,59.384377,0.26061422,83.04069,-0.6119169,88.89331,4.5143175,137.04248,jazz
../data/genres_original\jazz\jazz.00020.wav,30.013333333333332,0.28927255,0.103850365,0.027113363,0.00027987044,1171.3366948620223,116656.25838247576,1678.1466293123651,81540.37599215283,2580.212317376015,856976.4163651002,0.03296332717034029,0.0005079188180391094,0.00011027673,0.00081611495,0.00023359046,7.022602e-05,107.666015625,-376.71182,3311.7803,119.157196,392.02716,-2.9485693,439.77896,48.497326,92.72437,13.156253,106.35552,21.246124,83.64067,0.022175588,88.06139,8.012308,53.031998,-0.405818,95.770584,2.3731847,49.67862,-0.034592677,64.505226,0.8998019,37.04111,1.6660528,56.396873,-0.1382036,74.86926,1.3468817,59.84528,-0.17857018,81.010414,1.9938895,108.6774,2.7277167,93.157684,1.7695868,68.20324,0.4625089,84.995155,jazz
../data/genres_original\jazz\jazz.00021.wav,30.013333333333332,0.4327793,0.08707003,0.047954846,0.00041152033,2915.2020776967365,466077.76097072376,2420.424422331274,55391.68027360824,5865.116609719403,1067249.7052391258,0.18137212695765662,0.007393345761369681,3.9169336e-05,0.0013302894,0.0003140388,0.00058221666,123.046875,-174.72078,1373.6348,75.8943,680.8283,-12.799819,273.48776,52.615498,69.620834,-29.40738,58.78046,22.755056,46.99317,-22.368855,56.118317,18.625555,31.153952,-24.709671,45.663883,21.171358,41.729137,-13.808962,27.314457,13.011256,32.0129,-7.8632345,26.120422,8.019593,39.780178,-5.972562,49.524742,9.52948,52.41228,-6.0014534,44.0734,2.3498635,57.273094,-3.3544953,68.40357,2.5056329,58.573902,jazz
../data/genres_original\metal\metal.00000.wav,30.00018140589569,0.4877041,0.06745071,0.11605348,0.00030653345,3274.50233695886,268192.5587575601,2722.4884522973516,151273.66571768574,6408.00146824246,1687519.1282076729,0.18301936811194897,0.002186167414544937,0.0003943256,0.0069540846,0.0024365596,0.002323884,95.703125,-52.940304,348.85107,50.09013,196.94159,-11.491269,260.2043,46.324932,222.09177,6.5430007,116.34565,10.116378,81.851776,5.4855285,66.73695,8.844899,65.202774,5.929942,57.59235,6.625154,51.407864,-4.0330343,56.706837,9.778293,54.307533,-3.1172316,53.32109,3.653597,57.85395,-6.502194,49.80674,1.0854731,47.405632,-4.482196,41.07208,4.709674,36.599598,-2.755327,44.850826,0.4985646,37.1307,metal
../data/genres_original\metal\metal.00001.wav,30.00018140589569,0.47688589,0.07198616,0.09723436,0.00021852479,2922.918811417647,183894.6092489,2620.94410751914,49892.265798135246,6037.132429578742,677178.0335248534,0.1528407168406806,0.0017225195786006926,2.7973451e-06,0.00485058,-5.664349e-05,0.0015541184,151.99908088235293,-80.19851,456.87402,64.840294,159.61916,-15.457802,131.76721,46.845818,81.63399,7.9143405,92.36613,21.7688,47.638496,-2.1780026,95.412315,21.984138,55.68654,-7.7135434,57.457108,11.146056,59.76438,-4.2872386,45.838875,11.4456625,40.963238,-10.364867,44.034107,11.723209,57.450054,-7.101391,38.43347,5.932563,37.303715,-9.034272,37.96726,5.5063896,34.369106,-6.198091,43.068314,3.1290836,40.57281,metal
../data/genres_original\metal\metal.00002.wav,30.00018140589569,0.4327627,0.07504221,0.13272823,0.0006411901,2198.9192293914725,146529.3977203153,2006.3317772520948,81201.99195140153,4447.472436466793,669803.2325373275,0.12834093133700697,0.0009791959492596286,-6.3359576e-06,0.0076486715,-0.00044250127,0.004009483,112.34714673913044,-62.234993,995.3575,115.17359,316.81232,-42.7843,299.43436,54.301395,215.76904,-24.871058,75.688126,20.127165,106.467804,-21.635332,68.519226,20.841627,47.369938,-8.395902,59.444473,20.322468,44.976437,-10.730717,51.56766,9.666508,38.547375,-14.542503,52.859497,6.930495,31.85381,-7.477543,32.540565,5.972606,35.67236,-3.4734755,33.779533,6.566592,38.427895,-6.5757904,40.791233,2.9632413,33.529026,metal
../data/genres_original\metal\metal.00003.wav,30.00018140589569,0.4876579,0.078893036,0.15011945,0.000858198,2752.2932207719223,155566.26724581505,2205.750624658058,29364.40167753652,5234.80827880293,420371.3980952353,0.16667346408546016,0.0022376638522286956,-0.0031159818,0.008912127,-0.00493402,0.005587396,99.38401442307692,-43.095963,411.2994,75.37249,235.56201,-47.823303,191.80861,53.022266,82.60553,-12.325955,74.324646,36.862835,78.32349,-8.285685,66.56636,28.386372,73.3178,-14.524615,48.442715,22.091658,38.87827,-7.344944,50.74977,15.974339,31.307697,-13.12713,36.307335,12.259998,38.047436,-10.446625,40.154594,5.9282713,39.481956,-6.671972,39.889435,5.2811685,50.272755,-2.3263974,41.396595,3.5843415,41.55529,metal
../data/genres_original\metal\metal.00004.wav,30.00018140589569,0.6347416,0.04797519,0.063436955,0.00010783112,3403.076270500999,267807.26002244954,2825.1012483991854,53340.288390800735,6902.990354462732,789468.0407977324,0.19235071357791958,0.002361824490763959,-1.2979856e-06,0.001722421,-8.992039e-05,0.0008747497,135.99917763157896,-107.15857,1127.3876,47.66012,322.08752,-8.623368,182.35811,38.404957,182.75574,8.464611,102.79663,9.544071,96.17171,1.011235,111.44654,20.752398,80.36112,0.7103535,62.776974,11.781386,63.803474,1.1649987,49.654144,11.065436,42.729507,-2.537655,43.61262,7.584563,42.633415,-4.201381,36.75403,7.0797977,36.84952,-6.62206,39.422897,4.5490694,32.3832,-4.264681,30.514746,4.2875566,32.46356,metal
../data/genres_original\metal\metal.00005.wav,30.00018140589569,0.42260757,0.07775948,0.12173561,0.0012568777,2464.5835110221637,195404.5703628753,2204.6845786304452,74958.9942197136,4952.087147440545,748698.4731615877,0.13431926116589327,0.001326562351711698,-0.0013294743,0.006116255,-0.0026441303,0.0052617523,151.99908088235293,-79.6058,1074.496,93.465515,299.44547,-27.727808,261.16815,64.066574,178.31404,-18.799423,95.27472,23.316315,57.916172,-10.544774,99.45415,13.356813,69.41359,-17.534975,69.09835,16.389614,71.872,-10.039802,55.873802,8.944685,52.900726,-16.07516,33.718388,4.2843738,44.507164,-14.801477,34.415825,0.25810525,42.283043,-8.213502,31.09064,3.4196138,44.850544,-3.7168067,46.681553,-2.4295256,40.048447,metal
